AP_TYPE,Name of Access Point,Office Type:,AP_Attached_Facility,Attach_Facility Name,Street Address,City or town,CHIEFDOM_N,REGION,DISTRICT,Products Offered,Services offered,Status,Agent Code/ Branch Code,Longitude,Lattitude,Photo
Mobile Money,Afrimoney,Retailer Agent,,,Crad Tong Lumely,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,30129065,-13.27251,8.45553,
Mobile Money,Afrimoney,Retailer Agent,,,3 Beach Road Lumbey,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80865953,-13.2725,8.45694,
Mobile Money,Afrimoney,Retailer Agent,,,5 Freetown Road Lumley,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,33227327,-13.27248,8.45592,
Mobile Money,Afrimoney,Retailer Agent,,,Lumley Market,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,99296060,-13.27243,8.45437,
Mobile Money,Afrimoney,Retailer Agent,,,Lumbey Marish Trading Pharmacy,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,99474141,-13.27234,8.45515,
Mobile Money,Afrimoney,Retailer Agent,,,36 Old Adonkia Rd,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,30262323,-13.27233,8.45554,
Mobile Money,Afrimoney,Retailer Agent,,,Lumbey Freetown,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80846542,-13.2723,8.45605,
Mobile Money,Afrimoney,Retailer Agent,,,1 Regent Road Lumley Market,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80088665,-13.27227,8.45511,
Mobile Money,Afrimoney,Retailer Agent,,,Bobor Goderich,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,99502647,-13.27223,8.45552,
Mobile Money,Afrimoney,Retailer Agent,,,8 Freetown Road Lumley Freetown,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80846542,-13.27222,8.45603,
Mobile Money,Afrimoney,Retailer Agent,,,5 Carlton Carew Lane,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77342115,-13.2722,8.4802,
Mobile Money,Afrimoney,Retailer Agent,,,5D Charlton Carew,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77342115,-13.27218,8.4803,
Mobile Money,Afrimoney,Retailer Agent,,,75 Regent Rd Lumley,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,33210032,-13.27216,8.45538,
Mobile Money,Afrimoney,Retailer Agent,,,Beach Road,Feeetown,WEST III,WESTERN,WESTERN URBAN,,,,88465903,-13.2721,8.45668,
Mobile Money,Afrimoney,Retailer Agent,,,Lumbey Saffcon,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,88438080,-13.27209,8.45677,
Mobile Money,Afrimoney,Retailer Agent,,,Lumley Saffcon,,WEST III,WESTERN,WESTERN URBAN,,,,88438080,-13.27206,8.45679,
Mobile Money,Afrimoney,Retailer Agent,,,Lumley Freetown,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,99359365,-13.27205,8.45671,
Mobile Money,Afrimoney,Retailer Agent,,,Lumbly Roundabout,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,88465903,-13.27196,8.4567,
Mobile Money,Afrimoney,Retailer Agent,,,16 C Freetown Lumely Road 1 St Floor,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80819111,-13.27194,8.45652,
Mobile Money,Afrimoney,Retailer Agent,,,"Lumley, Saffcon",Freetown,WEST III,WESTERN,WESTERN URBAN,,,,88465903,-13.27194,8.4568,
Mobile Money,Afrimoney,Retailer Agent,,,Lumley,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,99359365,-13.27186,8.4565,
Mobile Money,Afrimoney,Retailer Agent,,,30 Gooding Drive Lumley,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,99359365,-13.27183,8.45648,
Mobile Money,Afrimoney,Retailer Agent,,,6 Regent Road Lumley,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77740383,-13.27171,8.45498,
Mobile Money,Afrimoney,Retailer Agent,,,Lumley Saffcon,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,99811998,-13.27167,8.45642,
Mobile Money,Afrimoney,Retailer Agent,,,21 Freetown Road Lumley,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,33003811,-13.27143,8.45711,
Mobile Money,Afrimoney,Retailer Agent,,,65 Samart Farm Wilkinson Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77425574,-13.2714,8.47904,
Mobile Money,Afrimoney,Retailer Agent,,,66 Wilkinson Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80090096,-13.27138,8.47901,
Mobile Money,Afrimoney,Retailer Agent,,,66 Wilkinson Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80090096,-13.27135,8.47901,
Mobile Money,Afrimoney,Retailer Agent,,,66 Wilkinson Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80090096,-13.27135,8.47902,
Mobile Money,Afrimoney,Retailer Agent,,,Lumley Freetown Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,33003811,-13.27133,8.45696,
Mobile Money,Afrimoney,Retailer Agent,,,147 Wilkinson Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,33490681,-13.27132,8.46096,
Mobile Money,Afrimoney,Retailer Agent,,,65 Wilkinson Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,99921083,-13.27125,8.47961,
Mobile Money,Afrimoney,Retailer Agent,,,66 Wilkinson Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,99399895,-13.27122,8.47888,
Mobile Money,Afrimoney,Retailer Agent,,,56 Wilkinson Road Baray,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,99921083,-13.27118,8.47948,
Mobile Money,Afrimoney,Retailer Agent,,,63 Wilkinson Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,99921083,-13.27116,8.47952,
Mobile Money,Afrimoney,Retailer Agent,,,153 Wilkinson Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77661844,-13.27111,8.46021,
Mobile Money,Afrimoney,Retailer Agent,,,Sir Samuel Lewis Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77202561,-13.27082,8.48736,
Mobile Money,Afrimoney,Retailer Agent,,,Freetown Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,33700698,-13.27051,8.45846,
Mobile Money,Afrimoney,Master Agent,,,26 Freetown Road Lumley,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,99446224,-13.2705,8.46083,
Mobile Money,Afrimoney,Retailer Agent,,,37 Freetown Road Lumley,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80291190,-13.27041,8.45863,
Mobile Money,Afrimoney,Retailer Agent,,,Sir Samuel Lewis Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,99822650,-13.2703,8.4904,
Mobile Money,Afrimoney,Retailer Agent,,,Aberdeen Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,99822650,-13.27024,8.49034,
Mobile Money,Afrimoney,Retailer Agent,,,29 Regent Road Lumley,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,33157804,-13.27019,8.45398,
Mobile Money,Afrimoney,Retailer Agent,,,77 Wilkinson Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77699260,-13.27005,8.48069,
Mobile Money,Afrimoney,Retailer Agent,,,77 Wilkinson Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,99907227,-13.27003,8.48062,
Mobile Money,Afrimoney,Retailer Agent,,,Sir Samuel Lewis Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,99822650,-13.27003,8.4902,
Mobile Money,Afrimoney,Retailer Agent,,,40 Freetown Road Lumley,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77737474,-13.27,8.45935,
Mobile Money,Afrimoney,Retailer Agent,,,77 Wilkinson Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,99907227,-13.26998,8.4806,
Mobile Money,Afrimoney,Retailer Agent,,,Sesay Drive Spur Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,99502191,-13.26988,8.47004,
Mobile Money,Afrimoney,Retailer Agent,,,Grass Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80055076,-13.26987,8.45756,
Mobile Money,Afrimoney,Master Agent,,,Smart Farm,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,33161842,-13.26979,8.47552,
Mobile Money,Afrimoney,Retailer Agent,,,28 Sir Samuel Lewis Rd,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,30248114,-13.26978,8.48776,
Mobile Money,Afrimoney,Retailer Agent,,,Sir Luwies New Makert Aberdeen Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77582524,-13.26956,8.48719,
Mobile Money,Afrimoney,Retailer Agent,,,Aberdeen Road,Aberdeen Road,WEST III,WESTERN,WESTERN URBAN,,,,88393892,-13.26954,8.48712,
Mobile Money,Afrimoney,Retailer Agent,,,20 Sir Samuel Lewis Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77427317,-13.26951,8.48741,
Mobile Money,Afrimoney,Retailer Agent,,,Babadore Junction Spur Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80279613,-13.2694,8.46124,
Mobile Money,Afrimoney,Retailer Agent,,,Babadorie Hill,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77352225,-13.26936,8.46125,
Mobile Money,Afrimoney,Retailer Agent,,,Sir Samuel Lewis Road New Market,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77209561,-13.26936,8.48709,
Mobile Money,Afrimoney,Retailer Agent,,,Babadorie Junction,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80279614,-13.26934,8.46125,
Mobile Money,Afrimoney,Retailer Agent,,,Sir Samuel Lewis Road New Market,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,88411460,-13.26932,8.48714,
Mobile Money,Afrimoney,Retailer Agent,,,Babadorie Junction,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77352225,-13.26931,8.46124,
Mobile Money,Afrimoney,Retailer Agent,,,Badadora Junction,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77352225,-13.26931,8.46128,
Mobile Money,Afrimoney,Retailer Agent,,,Babadore Junction,,WEST III,WESTERN,WESTERN URBAN,,,,80279613,-13.26929,8.46128,
Mobile Money,Afrimoney,Retailer Agent,,,Babadore Junction,,WEST III,WESTERN,WESTERN URBAN,,,,80088804,-13.26927,8.46132,
Mobile Money,Afrimoney,Retailer Agent,,,Sir Samuel Lewis Road Aberdeen,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,88411460,-13.26926,8.48709,
Mobile Money,Afrimoney,Retailer Agent,,,44 Regent Road Lumley,Fretown,WEST III,WESTERN,WESTERN URBAN,,,,80351437,-13.26926,8.45364,
Mobile Money,Afrimoney,Retailer Agent,,,Babadorie Hill,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80279613,-13.26924,8.46124,
Mobile Money,Afrimoney,Retailer Agent,,,20 Sir Samuel Lewis Rd,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80201206,-13.26919,8.48721,
Mobile Money,Afrimoney,Retailer Agent,,,Aberdeen,Aberdeen Road,WEST III,WESTERN,WESTERN URBAN,,,,77209561,-13.26915,8.4872,
Mobile Money,Afrimoney,Retailer Agent,,,Babadorie Junction,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80279613,-13.26908,8.46109,
Mobile Money,Afrimoney,Retailer Agent,,,44 Regent Road Lumley,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80351437,-13.26905,8.45353,
Mobile Money,Afrimoney,Retailer Agent,,,Main Point Freetown Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80325949,-13.26904,8.48595,
Mobile Money,Afrimoney,Retailer Agent,,,10 Sir Samuel Lewis Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80325949,-13.26888,8.48597,
Mobile Money,Afrimoney,Retailer Agent,,,38 Wilkinson Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80263293,-13.26852,8.48332,
Mobile Money,Afrimoney,Retailer Agent,,,Wilkinson Road White Pole,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,88224936,-13.26837,8.48349,
Mobile Money,Afrimoney,Retailer Agent,,,Wilkinson Road White Pole Junction,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,88224936,-13.26825,8.48365,
Mobile Money,Afrimoney,Retailer Agent,,,Writh Pol Wilkinson Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,88008785,-13.26815,8.48381,
Mobile Money,Afrimoney,Retailer Agent,,,33 Wilkinson Road White Pole Junction,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,88008785,-13.26814,8.48368,
Mobile Money,Afrimoney,Retailer Agent,,,62 Regent Raod Lumbey,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,33444170,-13.26772,8.45309,
Mobile Money,Afrimoney,Retailer Agent,,,62 Regent Road Lumley,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,33444170,-13.26772,8.45312,
Mobile Money,Afrimoney,Retailer Agent,,,62:Regent Road Lumely,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,33444170,-13.26771,8.45311,
Mobile Money,Afrimoney,Retailer Agent,,,13 Sir Sam Lewis Last Aberdeen Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80249001,-13.26768,8.4855,
Mobile Money,Afrimoney,Retailer Agent,,,Block 14 Murray Town Barracks,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77763277,-13.26766,8.48943,
Mobile Money,Afrimoney,Master Agent,,,7 Sir Samuel Lewis Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,33004199,-13.26763,8.48533,
Mobile Money,Afrimoney,Retailer Agent,,,5 Sir Samuel Lewis Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,30621839,-13.26755,8.48547,
Mobile Money,Afrimoney,Retailer Agent,,,Aberdeen Road,Aberdeen Road,WEST III,WESTERN,WESTERN URBAN,,,,30621839,-13.26753,8.48544,
Mobile Money,Afrimoney,Retailer Agent,,,07 Sir Samuel Lewis Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,33004199,-13.26747,8.48549,
Mobile Money,Afrimoney,Retailer Agent,,,66 Regent Road Lumley,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80725718,-13.2674,8.45297,
Mobile Money,Afrimoney,Retailer Agent,,,67 Regent Road Lumely,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,88540808,-13.26722,8.45284,
Mobile Money,Afrimoney,Retailer Agent,,,19 Mudge Farm,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77424674,-13.26716,8.48703,
Mobile Money,Afrimoney,Retailer Agent,,,66 Regent Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,88733212,-13.26712,8.45285,
Mobile Money,Afrimoney,Retailer Agent,,,Aberdeen Road,Aberdeen Road,WEST III,WESTERN,WESTERN URBAN,,,,77424674,-13.26709,8.48703,
Mobile Money,Afrimoney,Retailer Agent,,,66 Regent Road Lumley,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,88733212,-13.26709,8.45289,
Mobile Money,Afrimoney,Retailer Agent,,,19 Much Farm Off Aberdeen Road,,WEST III,WESTERN,WESTERN URBAN,,,,77424674,-13.26709,8.487,
Mobile Money,Afrimoney,Retailer Agent,,,"66 Regent Road, Lumley",Freetown,WEST III,WESTERN,WESTERN URBAN,,,,88540808,-13.26707,8.45285,
Mobile Money,Afrimoney,Retailer Agent,,,1 Lumely Road Wilberforce,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77542492,-13.26658,8.47587,
Mobile Money,Afrimoney,Retailer Agent,,,75 Regent Road Lumely,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77618836,-13.2663,8.45277,
Mobile Money,Afrimoney,Retailer Agent,,,75 Regent Road Lumney,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77618836,-13.26628,8.45296,
Mobile Money,Afrimoney,Retailer Agent,,,13 B Mission Street Waterloo,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80055570,-13.26623,8.47443,
Mobile Money,Afrimoney,Retailer Agent,,,31 B Spur Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,88782994,-13.26599,8.47082,
Mobile Money,Afrimoney,Retailer Agent,,,32A Lumley Road Wilberforce,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77582616,-13.26574,8.47043,
Mobile Money,Afrimoney,Retailer Agent,,,32 Lumely Road Wilberforce,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,88228244,-13.26573,8.47041,
Mobile Money,Afrimoney,Retailer Agent,,,32 Lumely Road Wilberforce,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77582616,-13.26566,8.47049,
Mobile Money,Afrimoney,Retailer Agent,,,19 Signal Hill Rd,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77325219,-13.26561,8.48091,
Mobile Money,Afrimoney,Retailer Agent,,,"32A Lumely Road, Wilberforce",Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77582616,-13.2656,8.47048,
Mobile Money,Afrimoney,Retailer Agent,,,19 Signal Hill Wilberforce,,WEST III,WESTERN,WESTERN URBAN,,,,77325219,-13.26551,8.48088,
Mobile Money,Afrimoney,Retailer Agent,,,46 Regent Road Lumley,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,99502739,-13.265,8.45226,
Mobile Money,Afrimoney,Retailer Agent,,,15 Joshua Drive Lumley,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,99502739,-13.26495,8.4524,
Mobile Money,Afrimoney,Retailer Agent,,,77 Lumley Road Wilberforce,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80584005,-13.26417,8.47272,
Mobile Money,Afrimoney,Retailer Agent,,,77 Lumley Road Wilberforce,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80584005,-13.26408,8.4727,
Mobile Money,Afrimoney,Retailer Agent,,,77 Lumley Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80584005,-13.26406,8.47282,
Mobile Money,Afrimoney,Retailer Agent,,,Wilberforce,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77332458,-13.26393,8.47455,
Mobile Money,Afrimoney,Retailer Agent,,,Wilberforce Village,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,88415715,-13.26382,8.47404,
Mobile Money,Afrimoney,Retailer Agent,,,4G Wilberforce,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,88415715,-13.26376,8.47399,
Mobile Money,Afrimoney,Retailer Agent,,,Wilberforce Village,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77675435,-13.26376,8.4741,
Mobile Money,Afrimoney,Retailer Agent,,,4 Aberdeen Road Wilberforce,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77332458,-13.26372,8.4745,
Mobile Money,Afrimoney,Retailer Agent,,,Wilberforce Village,4Aberdeen Wilberforce Village,WEST III,WESTERN,WESTERN URBAN,,,,77332458,-13.26367,8.47453,
Mobile Money,Afrimoney,Retailer Agent,,,Wilberforce Market,,WEST III,WESTERN,WESTERN URBAN,,,,88415715,-13.26366,8.47403,
Mobile Money,Afrimoney,Retailer Agent,,,10 Parker Drive Babadorie Lumley,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77542492,-13.26364,8.47212,
Mobile Money,Afrimoney,Retailer Agent,,,4 Aberdeen Road Wilberforce Village,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77332458,-13.26362,8.47451,
Mobile Money,Afrimoney,Retailer Agent,,,4 G Aberdeen Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77332458,-13.2636,8.47448,
Mobile Money,Afrimoney,Retailer Agent,,,Wilberforce Village,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77332458,-13.26359,8.47458,
Mobile Money,Afrimoney,Retailer Agent,,,8 Lumely Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,88415715,-13.26356,8.47397,
Mobile Money,Afrimoney,Retailer Agent,,,Wilberforce Village,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77332458,-13.26348,8.4745,
Mobile Money,Afrimoney,Retailer Agent,,,Wilberforce Village,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77590157,-13.26325,8.47242,
Mobile Money,Afrimoney,Retailer Agent,,,Cole Farm,Wilkinson Road,WEST III,WESTERN,WESTERN URBAN,,,,88198308,-13.2632,8.48529,
Mobile Money,Afrimoney,Retailer Agent,,,12 Wilkinson Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,88198308,-13.26319,8.48516,
Mobile Money,Afrimoney,Retailer Agent,,,12 Wilkinson Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,88198308,-13.26318,8.48512,
Mobile Money,Afrimoney,Retailer Agent,,,12 Wilkinson Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,88198308,-13.26315,8.48518,
Mobile Money,Afrimoney,Master Agent,,,5 Bal Motro Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,33584318,-13.2631,8.47013,
Mobile Money,Afrimoney,Retailer Agent,,,Freetown Road Wilberforce,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80171914,-13.26305,8.47645,
Mobile Money,Afrimoney,Retailer Agent,,,Wilkinson Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80101026,-13.26299,8.48542,
Mobile Money,Afrimoney,Retailer Agent,,,Pump Line Justions Wilkinson Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,99987903,-13.26286,8.48527,
Mobile Money,Afrimoney,Retailer Agent,,,Pump Line Junction,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,99987903,-13.26282,8.48531,
Mobile Money,Afrimoney,Retailer Agent,,,Cole Farm,Wilkinson Road,WEST III,WESTERN,WESTERN URBAN,,,,99987903,-13.26281,8.48522,
Mobile Money,Afrimoney,Retailer Agent,,,22 Blackhall Road,Upgun,WEST III,WESTERN,WESTERN URBAN,,,,30855652,-13.26262,8.47586,
Mobile Money,Afrimoney,Retailer Agent,,,34 Regent Rd,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,30109010,-13.26262,8.4807,
Mobile Money,Afrimoney,Retailer Agent,,,1 Jusi,Jui,WEST III,WESTERN,WESTERN URBAN,,,,77295507,-13.26259,8.47606,
Mobile Money,Afrimoney,Retailer Agent,,,"18 Off Pratt Street, New England Ville",Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77928903,-13.26257,8.47588,
Mobile Money,Afrimoney,Retailer Agent,,,5 Bai. Ureh Road,Rwrt,WEST III,WESTERN,WESTERN URBAN,,,,77928903,-13.26256,8.47579,
Mobile Money,Afrimoney,Master Agent,,,8 John Lane,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77195832,-13.26254,8.47579,
Mobile Money,Afrimoney,Retailer Agent,,,1B Cline Town,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,33161889,-13.26254,8.47579,
Mobile Money,Afrimoney,Retailer Agent,,,Police Post,Jui,WEST III,WESTERN,WESTERN URBAN,,,,30141010,-13.26253,8.4758,
Mobile Money,Afrimoney,Retailer Agent,,,16 John St Lumbey,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,88443224,-13.26253,8.47579,
Mobile Money,Afrimoney,Retailer Agent,,,1 Pivot Street,Kissy,WEST III,WESTERN,WESTERN URBAN,,,,77295507,-13.26253,8.4758,
Mobile Money,Afrimoney,Retailer Agent,,,32 John Street,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77235463,-13.26253,8.47573,
Mobile Money,Afrimoney,Retailer Agent,,,5 Johnlane,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77675435,-13.26252,8.4758,
Mobile Money,Afrimoney,Retailer Agent,,,35 Hagan Street,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,30119491,-13.26252,8.47583,
Mobile Money,Afrimoney,Retailer Agent,,,3 Kissy Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,30144470,-13.26252,8.4759,
Mobile Money,Afrimoney,Retailer Agent,,,11I Upper Tengbeh,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,33228272,-13.26251,8.46897,
Mobile Money,Afrimoney,Retailer Agent,,,15 Campbell St,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,77928986,-13.2625,8.47559,
Mobile Money,Afrimoney,Retailer Agent,,,1 Pivot Street Wilberforce,Wilberforce,WEST III,WESTERN,WESTERN URBAN,,,,77928091,-13.26246,8.4759,
Mobile Money,Afrimoney,Retailer Agent,,,"Waterside Road, Tengbeh Town",Freetown,WEST III,WESTERN,WESTERN URBAN,,,,99502580,-13.26242,8.46869,
Mobile Money,Afrimoney,Master Agent,,,35 Upper Redpump,,WEST III,WESTERN,WESTERN URBAN,,,,2000,-13.26239,8.47585,
Mobile Money,Afrimoney,Retailer Agent,,,Murry Town,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80053344,-13.26234,8.49162,
Mobile Money,Afrimoney,Retailer Agent,,,Bottom Mango,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,33444184,-13.26233,8.46831,
Mobile Money,Afrimoney,Retailer Agent,,,5 Highbroad Street,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80053344,-13.26233,8.4916,
Mobile Money,Afrimoney,Retailer Agent,,,Murray Town,,WEST III,WESTERN,WESTERN URBAN,,,,80053344,-13.26231,8.49158,
Mobile Money,Afrimoney,Retailer Agent,,,5A High Broad Street' Murray Town,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80053344,-13.2623,8.49157,
Mobile Money,Afrimoney,Retailer Agent,,,Wilberforce Bottom Mango,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,88502580,-13.2623,8.46863,
Mobile Money,Afrimoney,Retailer Agent,,,2 Regent Road Wilberforce By Bottom Mango,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80819141,-13.26229,8.4683,
Mobile Money,Afrimoney,Retailer Agent,,,5 High Broad Street Murray Town,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80802102,-13.26228,8.49157,
Mobile Money,Afrimoney,Retailer Agent,,,A5 High Broda Street Murray Town,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80802102,-13.26226,8.49159,
Mobile Money,Afrimoney,Retailer Agent,,,5 Main Motor Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,33355510,-13.26226,8.46931,
Mobile Money,Afrimoney,Retailer Agent,,,Bottom Mango,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,33584318,-13.26226,8.46926,
Mobile Money,Afrimoney,Retailer Agent,,,Regent Road Bottom Mango Wilberforce,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,99502580,-13.26224,8.46867,
Mobile Money,Afrimoney,Retailer Agent,,,5 Main Motor Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,33355510,-13.26224,8.46926,
Mobile Money,Afrimoney,Retailer Agent,,,5Main Motor Rd Wilberforce,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,33355510,-13.26224,8.46928,
Mobile Money,Afrimoney,Master Agent,,,5 Motor Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,33584318,-13.26223,8.46925,
Mobile Money,Afrimoney,Retailer Agent,,,Bottom Mango,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,88776530,-13.2622,8.46829,
Mobile Money,Afrimoney,Retailer Agent,,,2 Egent Road Bottom Mango Wilberforce Freetown,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,80022291,-13.26219,8.46841,
